Codigo_Unico,Categoria,Sub_Categoria,Senioridade,modelo,Categoria_Candidaturas,Habilidade,Mencionada
ff26a53e-94da-46a8-ba08-8f571a22f82c,DESIGN/UX/UI,DESIGN/UX/UI,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
64cad0e8-9f02-4498-9481-7a6cdb41dc39,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
76f04225-cf0c-4c0c-b722-b6bee10ab50f,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,NÃO INFORMADO,OUTRO,0 Candidaturas,AGILE,1
c98f2982-ad30-4c6d-848c-0506f68f0ab4,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
0a646cd0-4a0e-43f9-a1ca-2c331af57eae,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,AGILE,1
987f9182-9b8b-4887-9559-e652302af718,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,OUTRO,0 Candidaturas,AGILE,1
805c7396-aac3-43f5-89e7-ea5a87e12697,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
c776a9f2-35b0-4691-82f8-41647f201042,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
b13bc233-40a3-4f67-8455-12cb649c4b51,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,Entre 51 e 100 Candidaturas,AGILE,1
25b06320-a2c2-4b28-b9d3-6cd52c7b6910,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,JÚNIOR,REMOTO,0 Candidaturas,AGILE,1
ac4db996-ec04-402f-a6ce-9a00b0a02fd1,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,AGILE,1
5ccabcc4-4bea-4102-85c4-50e1e47d8b9d,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,AGILE,1
5b7f5e26-bd3c-4fe9-8332-1d862e27e2bb,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
2009f0a9-b7f7-40bc-bc20-13769633a774,DESENVOLVIMENTO,DESENVOLVIMENTO MOBILE,ASSISTENTE,OUTRO,Entre 101 e 200 Candidaturas,AGILE,1
ef7e5090-6fcf-4fc3-a725-2073231ecb31,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,Entre 101 e 200 Candidaturas,AGILE,1
0e2004fb-ac73-4f4b-8d88-8c4229b14716,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,ASSISTENTE,OUTRO,Entre 101 e 200 Candidaturas,AGILE,1
1c953641-d81c-42db-bce5-c8409cd7d3a0,LIDERANÇA,LIDERANÇA,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,AGILE,1
3143b9f6-f045-419a-8b3d-0cffb0c3269b,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,NÃO INFORMADO,REMOTO,0 Candidaturas,AGILE,1
861fac70-dd14-4c95-9a9f-323a340bf779,LIDERANÇA,LIDERANÇA,PLENO-SÊNIOR,REMOTO,Entre 51 e 100 Candidaturas,AGILE,1
968cc66e-123b-40ce-8a10-9ec7013e2c62,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,AGILE,1
d3af5b65-eb43-4439-a47d-5c13d18f8aad,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,REMOTO,Entre 26 e 50 Candidaturas,AGILE,1
e9abce00-bb73-4ec6-912a-1dd8f859a07e,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,AGILE,1
a6690634-1eab-4bf2-8096-92d0b14903db,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,AGILE,1
1b30ffe7-efbf-4dd2-a906-a277a161aa2e,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,AGILE,1
26cf60f3-60d6-4dc0-99ea-fd473b538258,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,OUTRO,Entre 51 e 100 Candidaturas,AGILE,1
b7144b51-8681-47ad-869d-09d0420c8527,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,Entre 51 e 100 Candidaturas,AGILE,1
3b30ee8f-e1ef-469e-85a2-72200f7075bd,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,OUTRO,Entre 51 e 100 Candidaturas,AGILE,1
8caa2419-fc10-4c84-9aa2-7b44f26c73c4,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
bc3a8764-8c2c-409b-9af5-ef9362ad669f,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,AGILE,1
2d55884c-0e52-4bfc-b9df-2e6d22280333,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
5be96a06-0b98-4610-ad2a-233f28b13e46,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
ca745477-0e0f-477b-9192-13b8ea16f3e6,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
e1fdbfe2-7dc4-44cf-bdf9-ef56ea7ae2dc,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
40f8e8db-b58a-4480-9da8-b14040cd85b3,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,0 Candidaturas,AGILE,1
21074499-d48d-42db-bc1f-e77debd7fce3,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,AGILE,1
cf679d9a-9b8f-4068-bec4-ed6a06f254df,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,AGILE,1
f7b906ad-17d8-4d7c-a4e6-989a0ce0f451,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,AGILE,1
dcb4aa5b-65d5-4f29-a165-c443c629a89d,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,Entre 26 e 50 Candidaturas,AGILE,1
66359fad-f2d2-4724-a4d1-88f08ece6172,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,0 Candidaturas,AGILE,1
e3e8ba81-8c02-448a-bb3a-20b811a8f078,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,0 Candidaturas,AGILE,1
2eb4fe6c-5750-498e-9d28-12c2baee78f7,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,JÚNIOR,OUTRO,0 Candidaturas,AGILE,1
54e98802-36c6-400c-9a2a-6427b9d13cbe,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,0 Candidaturas,AGILE,1
609e6ca1-dfc7-4c20-a852-76921b1c8c37,DESENVOLVIMENTO,DESENVOLVIMENTO MOBILE,ASSISTENTE,REMOTO,Entre 101 e 200 Candidaturas,AGILE,1
2e8a8ed6-ba47-450f-9201-84e9e4fa3e6d,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
ba0a177e-7ba8-4b61-a63d-8374059e212c,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
2cace469-4134-4f4c-8ad7-980f47ccf1be,DESENVOLVIMENTO,DESENVOLVIMENTO MOBILE,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,AGILE,1
83275635-0bb5-420a-92e1-f5b27b46f355,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,REMOTO,Entre 26 e 50 Candidaturas,AGILE,1
194bc80b-07a4-4c83-8008-b300a08e3dbc,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,REMOTO,Entre 101 e 200 Candidaturas,AGILE,1
f4648a75-7a8c-4e9c-a949-dc818d4ae97f,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,REMOTO,Entre 26 e 50 Candidaturas,AGILE,1
6583bff4-de57-4c20-86b1-49cf792bf216,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ESTÁGIO,REMOTO,0 Candidaturas,AGILE,1
6b4152fc-e8d5-4580-9c0e-5f7457efd800,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
9bdc14be-3fb2-400b-9770-ec33b49dfbc1,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,AGILE,1
eba5f9fb-f819-4dcc-9608-518d08540115,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,REMOTO,0 Candidaturas,AGILE,1
c5c7855f-1da6-4062-a6ca-9515eb28b3af,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,REMOTO,0 Candidaturas,AGILE,1
58033e7a-2c17-466a-a0b0-eb0d1dfa1ec7,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,REMOTO,0 Candidaturas,AGILE,1
b06148e3-6be7-4450-bc5e-ed651c17ccd3,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,OUTRO,0 Candidaturas,AGILE,1
40d3d7c6-4a2c-4659-be18-c4cfb5167b2e,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,OUTRO,Entre 51 e 100 Candidaturas,AGILE,1
f151f3c8-9640-4109-a652-75b3ba17a7f7,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
3aac4a62-97a9-4810-bc48-15b6a3ea5cd6,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,REMOTO,Entre 26 e 50 Candidaturas,AGILE,1
19b1cb34-c4b4-401f-8731-6d44dd2cb22f,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
06e03aa5-42a1-4cc1-84f8-8d7e25fd1ff6,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
a28e0b59-838f-4738-ab56-546c52c3241f,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
c5d2838e-deb6-4c65-afde-098b4a08c70e,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
9e389020-df31-498a-8804-e2331ea1afec,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,ASSISTENTE,REMOTO,Entre 26 e 50 Candidaturas,AGILE,1
e0a51a83-b096-4c68-a8b4-8e07994c75fe,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,PRESENCIAL,0 Candidaturas,AGILE,1
713051a9-873e-4863-a970-54f14d8336c7,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
23630e98-0bc3-4b38-827c-4b88bb5d5099,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,AGILE,1
cb213ee8-611c-441b-9e23-4d1362eda3eb,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,AGILE,1
106bfb15-3891-4677-bd95-58eeee959843,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,AGILE,1
24555376-8782-4b80-8ec1-afea982abf0a,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,AGILE,1
fca97471-a46d-4bdc-bcc9-3d5a87efdf99,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,AGILE,1
72ff914f-58eb-485f-aaeb-1f90766cdfc8,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ESTÁGIO,OUTRO,Entre 101 e 200 Candidaturas,AGILE,1
2f67a165-3f6b-4407-8f92-e5773a0bb007,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ESTÁGIO,OUTRO,Entre 51 e 100 Candidaturas,AGILE,1
e7a8a079-2061-438b-b039-52061c1703e1,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,ASSISTENTE,REMOTO,0 Candidaturas,AGILE,1
f8647c2e-453f-4547-abbe-5e0cc8d7ea52,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,ASSISTENTE,REMOTO,0 Candidaturas,AGILE,1
060f1d4f-caf2-411c-8182-e2d9ab33d4fb,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,ASSISTENTE,REMOTO,Entre 26 e 50 Candidaturas,AGILE,1
e43f75ac-3e88-49d0-8507-ad1d349bafe2,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,AGILE,1
8125cab0-4961-4b4c-a241-427958759018,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,REMOTO,Entre 101 e 200 Candidaturas,AGILE,1
74b5c381-1e6b-4846-9d27-f5c4974bba42,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,AGILE,1
8fd5f43f-0cb5-43ef-909d-1985441d05a0,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,Entre 26 e 50 Candidaturas,AGILE,1
358d8be1-f3a9-45a4-921d-bbd17775e98d,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,ASSISTENTE,REMOTO,Entre 26 e 50 Candidaturas,AGILE,1
7396542d-e52e-4421-989c-ea7955e45d13,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,AGILE,1
8dda031e-28b5-4625-8566-88cdc828815d,DESENVOLVIMENTO,DESENVOLVIMENTO FULL STACK,ASSISTENTE,OUTRO,0 Candidaturas,AGILE,1
e86489c0-6992-4b06-87c4-e1b3d4b8d7d4,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,REMOTO,Até 25 Candidaturas,AGILE,1
c26480ba-eef7-4996-8ea9-85e3c0ec29ba,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,AGILE,1
3e583767-918a-4be2-a1d5-5f1865a2de55,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,REMOTO,Entre 26 e 50 Candidaturas,AGILE,1
546a4bf8-381e-4733-9fe7-f9fe6d629ba9,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,ASSISTENTE,REMOTO,Entre 51 e 100 Candidaturas,AGILE,1
9471e0af-4cc2-4414-8b85-07c338b4994c,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,AGILE,1
5ceed87a-c779-46dd-97c9-ab931ddb7196,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,REMOTO,Entre 26 e 50 Candidaturas,AGILE,1
0cd18891-7955-4376-bd45-7636625c29cd,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,REMOTO,Entre 51 e 100 Candidaturas,AGILE,1
232bbc5a-f13a-45cf-b83a-17eefa2e1231,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,REMOTO,Entre 26 e 50 Candidaturas,AGILE,1
26e7df5d-a566-45bc-9829-34e2d2f2a713,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,REMOTO,Entre 26 e 50 Candidaturas,AGILE,1
c70fe7ee-1ee1-422f-8ac8-ecd112d5f651,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
1238ef84-a1a4-4e6d-9e2b-6e54cc91c53f,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,ASSISTENTE,REMOTO,Entre 26 e 50 Candidaturas,AGILE,1
f5e80cc0-4872-4d8e-992d-202eebe143f2,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
4f1577eb-8c27-4b49-a42e-29d0dbf2d631,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,AGILE,1
cdb68f0c-bbc0-4847-b69b-e0b4945b2227,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
aae8cbb8-3dc1-4606-8fcb-b669bb035710,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,JÚNIOR,REMOTO,0 Candidaturas,AGILE,1
501fc0d1-a554-432b-bc97-92996d01b2ea,DADOS/BI,ANALISTA DE DADOS,JÚNIOR,REMOTO,0 Candidaturas,AGILE,1
c34abcfa-2dea-45d8-b1af-557fd448b74c,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,JÚNIOR,OUTRO,Entre 101 e 200 Candidaturas,AGILE,1
406d001c-582c-4455-abd1-2d193fc5fcdd,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,JÚNIOR,OUTRO,0 Candidaturas,AGILE,1
fd1dac4e-170b-4e05-a72d-42a0a9f95577,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,HÍBRIDO,0 Candidaturas,AGILE,1
f983a0ef-6a87-4419-b23f-a03e268af5bb,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,NÃO INFORMADO,REMOTO,0 Candidaturas,AGILE,1
a8dcd296-54b0-4923-8245-95b35845ee1d,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,JÚNIOR,OUTRO,Entre 101 e 200 Candidaturas,AGILE,1
59d13e79-7ce1-4406-95cb-4c03a57788a8,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,JÚNIOR,OUTRO,0 Candidaturas,AGILE,1
d0df0abf-8a05-4c28-b77f-2a1e6d53432b,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,JÚNIOR,REMOTO,0 Candidaturas,AGILE,1
aeb9745e-2dc7-45b6-9240-4b850b529fd1,DADOS/BI,OUTROS DADOS/BI,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
f621ca66-756c-430b-9d38-9ef244129ec4,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
a6721eb0-58bb-401d-9415-8b1dfdfae110,DADOS/BI,ENGENHARIA DE DADOS,JÚNIOR,REMOTO,0 Candidaturas,AGILE,1
014ff8c1-f494-49de-9cd0-3386c4ff03a2,DADOS/BI,CIENTISTA DE DADOS,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,AGILE,1
75ff5158-7752-4c61-9015-9ffa2d177f7f,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,JÚNIOR,OUTRO,Entre 26 e 50 Candidaturas,AGILE,1
cb33530a-6f78-4321-b7c6-a077393c6a6c,DADOS/BI,OUTROS DADOS/BI,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
ea422ae7-7435-417d-bb12-15a2425ccc62,DADOS/BI,ENGENHARIA DE DADOS,JÚNIOR,REMOTO,0 Candidaturas,AGILE,1
d293a32c-fc82-4610-aaac-39f2144d27d6,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
d17edc31-979b-4ad9-948d-0f520dc2718f,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
8b442ec4-22cb-4e1a-bc5b-7a32ad0f2b73,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
a114501c-7e37-4e4d-b126-66bf6ad1fa9f,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,AGILE,1
41df06ff-3cb5-4c43-a1bb-06e72e37dd5a,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
470cc020-28c6-4fce-8a3f-2cf730571772,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,JÚNIOR,REMOTO,0 Candidaturas,AGILE,1
a8548fbb-b4e0-4edf-919a-03c7288c0fe7,DADOS/BI,CIENTISTA DE DADOS,PLENO-SÊNIOR,OUTRO,Entre 26 e 50 Candidaturas,AGILE,1
4f478634-1d46-4f76-84bf-a2a1219638a2,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,JÚNIOR,OUTRO,Entre 26 e 50 Candidaturas,AGILE,1
a3da0f18-e23d-4b23-9b09-18ab8e372328,DADOS/BI,OUTROS DADOS/BI,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
7c1bb348-bfbf-4725-a3d0-9d5dc8d2ff39,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 51 e 100 Candidaturas,AGILE,1
14c18eec-584c-4a0a-9994-0c9a9a8e3539,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,AGILE,1
ae466548-e156-41a7-97f0-7fec89230b7c,DADOS/BI,ENGENHARIA DE DADOS,ASSISTENTE,OUTRO,Entre 51 e 100 Candidaturas,AGILE,1
050ad484-f9f9-4232-a423-4d7713160591,DADOS/BI,ENGENHARIA DE DADOS,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,AGILE,1
327a90ac-bcab-45e5-8c9f-8bfb93f25666,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
6721ed47-016e-457a-98d2-029b8b3db0f0,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,JÚNIOR,REMOTO,0 Candidaturas,AGILE,1
e58b23a2-f6d9-4a8e-8a2a-acef2e97be0f,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
635b65eb-c8e6-42bd-b7b8-29beac7f638c,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,OUTRO,0 Candidaturas,AGILE,1
e458abe0-4984-477e-b2f8-9c6a17a896fe,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,ESTÁGIO,OUTRO,0 Candidaturas,AGILE,1
aadc303a-e4bc-429d-ac7d-c5e612578636,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,AGILE,1
c8d3961a-bb41-403b-8066-147f0e0ac24f,ANÁLISE DE SISTEMAS,ANÁLISE DE SISTEMAS,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,AGILE,1
8c708dd4-75cc-432f-9545-24ec289ec0d2,LIDERANÇA,LIDERANÇA,PLENO-SÊNIOR,REMOTO,0 Candidaturas,AGILE,1
fa100132-a313-431c-92ab-aa016e9c63b8,ANÁLISE DE NEGÓCIOS,ANÁLISE DE NEGÓCIOS,ASSISTENTE,OUTRO,Até 25 Candidaturas,AGILE,1
6b07a096-272e-4bf5-9987-ac73ca22a3bd,LIDERANÇA,LIDERANÇA,PLENO-SÊNIOR,REMOTO,Até 25 Candidaturas,AGILE,1
a9019963-a6a4-494b-843a-d5484aa9c21d,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,AGILE,1
9a5d749f-7ea7-4d51-be70-843e55abd162,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,ASSISTENTE,REMOTO,Até 25 Candidaturas,AGILE,1
6478c086-b970-4c86-b06f-cb2e0d895f24,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,NÃO INFORMADO,REMOTO,Até 25 Candidaturas,AGILE,1
f2dddd1a-b1b2-4bf4-aed8-4771c8c886f7,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,Até 25 Candidaturas,AGILE,1
2763df8d-939d-4142-a70e-c8929e7444f3,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,JÚNIOR,OUTRO,Entre 101 e 200 Candidaturas,AGILE,1
d9ae9908-95fa-4eeb-92da-3565ff5552b9,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,ASSISTENTE,OUTRO,0 Candidaturas,AGILE,1
985baa75-b3a5-4259-adde-1edf4f73e1ac,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
38668717-c45e-4ed0-a8ce-3b6473455bcd,DESENVOLVIMENTO,DESENVOLVIMENTO FRONTEND,PLENO-SÊNIOR,REMOTO,Entre 101 e 200 Candidaturas,AGILE,1
872d8df7-514d-47cc-b6f2-59c6c2f9e93b,DESENVOLVIMENTO,OUTROS DESENVOLVIMENTO,PLENO-SÊNIOR,OUTRO,0 Candidaturas,AGILE,1
5fc3f5ae-f0f8-405c-b541-045d4db3038e,DESENVOLVIMENTO,DESENVOLVIMENTO BACKEND,PLENO-SÊNIOR,OUTRO,Entre 101 e 200 Candidaturas,AGILE,1
